,Price,Year,Mileage,City,State,Vin,Make,Model,General Model,New Car Price
1759,58605,2017,4699,Las Vegas, NV,4JGDA5JB5HA953834,Mercedes-Benz,GLEGLE,E,53500
1760,59800,2015,23761,Miami, FL,WDDUG8CB8FA092945,Mercedes-Benz,S-ClassS550,S-Class,91250
1761,67030,2015,28168,Philadelphia, PA,WDDUG8CB4FA130686,Mercedes-Benz,S-ClassS550,S-Class,91250
1762,21985,2009,96024,Burr Ridge, IL,WDDNG86X59A267457,Mercedes-Benz,S-Class4dr,S-Class,91250
1763,18995,2008,100355,Naugatuck, CT,WDDNG86X48A170202,Mercedes-Benz,S-Class4dr,S-Class,91250
1764,12990,2008,161140,Dallas, TX,WDDNG71X78A162774,Mercedes-Benz,S-Class4dr,S-Class,91250
1765,97387,2017,8226,White Plains, NY,WDDUG8FB6HA309620,Mercedes-Benz,S-ClassS,S-Class,91250
1766,23995,2010,93329,Pontiac, MI,WDDNG8GB6AA331481,Mercedes-Benz,S-Class4dr,S-Class,91250
1767,97964,2016,18500,Las Vegas, NV,WDDXJ8FB2GA015855,Mercedes-Benz,S-ClassS550,S-Class,91250
1768,69592,2015,19944,New Rochelle, NY,WDDUG8FB7FA170403,Mercedes-Benz,S-ClassS550,S-Class,91250
1769,66949,2015,25672,Chicago, IL,WDDUG8FB4FA073014,Mercedes-Benz,S-ClassS550,S-Class,91250
1770,14997,2007,101090,Memphis, TN,WDDNG71X47A093198,Mercedes-Benz,S-Class4dr,S-Class,91250
1771,62777,2015,39781,National City, CA,WDDUG8CB1FA114865,Mercedes-Benz,S-ClassS550,S-Class,91250
1772,58900,2015,42794,Gaithersburg, MD,WDDUG8FB0FA104145,Mercedes-Benz,S-ClassS550,S-Class,91250
1773,30249,2013,96362,Snellville, GA,WDDNG7DB0DA529752,Mercedes-Benz,S-ClassS550,S-Class,91250
1774,199985,2017,5159,Arlington, VA,WDDXK7KBXHA024432,Mercedes-Benz,S-ClassAMG,S-Class,91250
1775,23649,2008,121797,Hollywood, FL,WDDNG77X48A225353,Mercedes-Benz,S-Class4dr,S-Class,91250
1776,87777,2015,7313,Barrington, IL,WDDXJ8FB0FA010698,Mercedes-Benz,S-ClassS550,S-Class,91250
1777,39999,2009,52154,Lynnwood, WA,WDDNG77X89A263489,Mercedes-Benz,S-Class4dr,S-Class,91250
1778,160000,2017,792,MIDLOTHIAN, VA,WDDXK7JB4HA020703,Mercedes-Benz,S-ClassAMG,S-Class,91250
1779,24900,2013,98369,Philadelphia, PA,WDDNG7DB6DA495946,Mercedes-Benz,S-ClassS550,S-Class,91250
1780,53989,2013,20095,Cockeysville, MD,WDDJK7DA3DF010539,Mercedes-Benz,SL-ClassSL550,SL-Class,89150
1781,16500,2003,59240,Baltimore, MD,WDBSK75F03F011377,Mercedes-Benz,SL-ClassSL500,SL-Class,89150
1782,31987,2006,67918,Columbia, TN,WDBSK79F06F113339,Mercedes-Benz,SL-ClassSL65,SL-Class,89150
1783,15995,2003,51281,Wakefield, MA,WDBSK75F13F032478,Mercedes-Benz,SL-ClassSL500,SL-Class,89150
1784,15590,2003,57089,Buena Park, CA,WDBSK75F73F052928,Mercedes-Benz,SL-ClassSL500,SL-Class,89150
1785,13996,2006,139866,Carrollton, TX,WDBSK75F46F117870,Mercedes-Benz,SL-ClassSL500,SL-Class,89150
1786,19985,2006,51632,Downers Grove, IL,WDBSK75F86F111120,Mercedes-Benz,SL-ClassSL500,SL-Class,89150
1787,17490,2004,78848,Tucker, GA,WDBSK75F14F085747,Mercedes-Benz,SL-ClassSL500,SL-Class,89150
1788,32477,2009,58353,Addison, TX,WDBSK71F39F152216,Mercedes-Benz,SL-Class2dr,SL-Class,89150
1789,60990,2014,31692,Marietta, GA,WDDJK7DA4EF027688,Mercedes-Benz,SL-ClassSL550,SL-Class,89150
1790,28990,2009,69260,Lemont, IL,WDBSK71F09F150374,Mercedes-Benz,SL-Class2dr,SL-Class,89150
1791,24700,2007,51944,St. Petersburg, FL,WDBSK71FX7F124782,Mercedes-Benz,SL-Class2dr,SL-Class,89150
1792,14444,1999,65783,Raleigh, NC,WDBFA76F7XF175363,Mercedes-Benz,SL-ClassSL600,SL-Class,89150
1793,8000,1998,74448,Dania Beach, FL,WDBFA67F4WF161525,Mercedes-Benz,SL-ClassSL500,SL-Class,89150
1794,16995,2003,96814,Levittown, PA,WDBSK74F03F027502,Mercedes-Benz,SL-ClassSL55,SL-Class,89150
1795,54995,2013,18826,Teterboro, NJ,WDDJK7DAXDF012949,Mercedes-Benz,SL-ClassSL550,SL-Class,89150
1796,28885,2008,54509,Costa Mesa, CA,WDBSK71FX8F137081,Mercedes-Benz,SL-Class2dr,SL-Class,89150
1797,21900,2006,37819,Dallas, TX,WDBSK75FX6F111085,Mercedes-Benz,SL-ClassSL500,SL-Class,89150
1798,15900,2003,91744,Little Rock, AR,WDBSK75F33F009641,Mercedes-Benz,SL-ClassSL500,SL-Class,89150
1799,35995,2012,57413,San Diego, CA,WDBSK7BA4CF169018,Mercedes-Benz,SL-ClassSL550,SL-Class,89150
1800,11300,2017,8232,Jacksonville, FL,ML32A4HJZHH000548,Mitsubishi,MirageSE,Mirage,13795
1801,14995,2017,325,Cherry Hill, NJ,ML32A3HJ9HH018887,Mitsubishi,MirageES,Mirage,13795
1802,11992,2017,488,Gaithersburg, MD,ML32A4HJ7HH018358,Mitsubishi,MirageSE,Mirage,13795
1803,11250,2017,5100,Burleson, TX,ML32A3HJ2HH012204,Mitsubishi,MirageES,Mirage,13795
1804,10549,2017,6899,Bonita Springs, FL,ML32F3FJ8HH004144,Mitsubishi,Mirage,Mirage,13795
1805,11495,2014,64823,Plano, TX,ML32A4HJ8EH023869,Mitsubishi,MirageES,Mirage,13795
1806,7939,2015,32159,Watertown, CT,ML32A3HJ4FH012427,Mitsubishi,MirageDE,Mirage,13795
1807,6888,2014,56398,Norwich, CT,ML32A4HJ1EH015581,Mitsubishi,MirageES,Mirage,13795
1808,8000,2015,32693,Lancaster, PA,ML32A3HJ3FH034404,Mitsubishi,MirageDE,Mirage,13795
1809,10195,2015,67582,Orlando, FL,ML32A3HJ1FH009095,Mitsubishi,MirageDE,Mirage,13795
1810,7495,2017,35175,Jamaica, NY,ML32A3HJ1HH007057,Mitsubishi,MirageES,Mirage,13795
1811,10995,2017,4156,Concord, NH,ML32F3FJ2HH003975,Mitsubishi,Mirage,Mirage,13795
1812,8995,2015,21428,Augusta, GA,ML32A3HJ2FH053932,Mitsubishi,MirageDE,Mirage,13795
1813,10495,2017,19427,Louisville, KY,ML32A3HJ9HH012748,Mitsubishi,MirageES,Mirage,13795
1814,8989,2015,33584,Elkhart, IN,ML32A3HJ1FH047474,Mitsubishi,MirageDE,Mirage,13795
1815,9900,2015,16634,Normal, IL,ML32A3HJ0FH042718,Mitsubishi,MirageDE,Mirage,13795
1816,2525,1998,154115,Colorado Springs, CO,JA3AY26A9WU012351,Mitsubishi,Mirage4dr,Mirage,13795
1817,7466,2014,31591,Rahway, NJ,ML32A3HJ0EH007577,Mitsubishi,MirageDE,Mirage,13795
1818,13999,2015,653,Birmingham, AL,ML32A4HJ1FH041129,Mitsubishi,MirageES,Mirage,13795
1819,10602,2017,3099,Renton, WA,ML32F3FJ7HH000733,Mitsubishi,Mirage,Mirage,13795
1820,26249,2017,10696,Georgetown, TX,JN1AZ4EH4HM951888,Nissan,370ZCoupe,370Z,29990
1821,26999,2014,18864,San Jose, CA,JN1AZ4EH4EM635533,Nissan,370ZCoupe,370Z,29990
1822,23388,2015,17345,Orlando, FL,JN1AZ4EH1FM443827,Nissan,370ZCoupe,370Z,29990
1823,26988,2015,26208,El Paso, TX,JN1AZ4EH1FM441060,Nissan,370ZCoupe,370Z,29990
1824,26995,2017,1624,Fontana, CA,JN1AZ4EH2HM953798,Nissan,370ZCoupe,370Z,29990
1825,20994,2013,61757,Greenville, TX,JN1AZ4FH9DM830167,Nissan,370ZRoadster,370Z,29990
1826,16999,2011,65378,Winter Park, FL,JN1AZ4EH6BM553007,Nissan,370Z2dr,370Z,29990
1827,25977,2016,12253,Mcminnville, OR,JN1AZ4EH0GM934164,Nissan,370ZCoupe,370Z,29990
1828,25178,2016,9363,West Columbia, SC,JN1AZ4EH2GM936157,Nissan,370ZCoupe,370Z,29990
1829,29988,2016,1324,Folsom, CA,JN1AZ4EH8GM930041,Nissan,370ZCoupe,370Z,29990
1830,36999,2016,10538,Chantilly, VA,JN1AZ4EH6GM935500,Nissan,370ZCoupe,370Z,29990
1831,28999,2014,15694,Middlebury, CT,JN1AZ4EH9EM630036,Nissan,370ZCoupe,370Z,29990
1832,24923,2016,18456,San Antonio, TX,JN1AZ4EHXGM931790,Nissan,370ZCoupe,370Z,29990
1833,19499,2012,33973,Leavenworth, KS,JN1AZ4EH9CM564147,Nissan,370Z2dr,370Z,29990
1834,20900,2012,51286,Peoria, AZ,JN1AZ4EH0CM563324,Nissan,370Z2dr,370Z,29990
1835,29480,2017,4450,Philadelphia, PA,JN1AZ4EH8HM950341,Nissan,370ZCoupe,370Z,29990
1836,38999,2017,8135,Chantilly, VA,JN1AZ4EH0HM950057,Nissan,370ZCoupe,370Z,29990
1837,25500,2016,6715,Omaha, NE,JN1AZ4EH7GM931195,Nissan,370ZCoupe,370Z,29990
1838,24795,2014,19761,Vienna, VA,JN1AZ4EHXEM635049,Nissan,370ZCoupe,370Z,29990
1839,21800,2011,36914,Newport News, VA,JN1AZ4EH5BM550955,Nissan,370Z2dr,370Z,29990
1840,17484,2016,40222,Miami Shores, FL,1N4BL3AP3GC159610,Nissan,Altima3.5,Altima,23900
1841,14999,2015,37253,Norcross, GA,1N4AL3AP6FN403202,Nissan,Altima2.5,Altima,23900
1842,16991,2015,19419,Spring, TX,1N4AL3AP7FN353314,Nissan,Altima2.5,Altima,23900
1843,9995,2012,70031,Barre, VT,1N4AL2AP9CC107933,Nissan,Altima4dr,Altima,23900
1844,11395,2014,101034,Phoenix, AZ,1N4AL3AP3EC145635,Nissan,Altima2.5,Altima,23900
1845,16900,2017,11029,Cypress, TX,1N4AL3AP5HC120949,Nissan,Altima2.5,Altima,23900
1846,7555,2012,68051,Tampa, FL,1N4AL2AP3CN561857,Nissan,Altima4dr,Altima,23900
1847,17691,2017,6422,Richardson, TX,1N4AL3AP4HN324646,Nissan,Altima2.5,Altima,23900
1848,18888,2016,32425,Tuscaloosa, AL,1N4BL3AP8GC120186,Nissan,Altima3.5,Altima,23900
1849,16888,2015,33518,Santa Clara, CA,1N4AL3AP6FC415703,Nissan,Altima2.5,Altima,23900
1850,14225,2016,33338,Maitland, FL,1N4AL3AP6GC191883,Nissan,Altima2.5,Altima,23900
1851,9295,2013,59254,Doral, FL,1N4AL3AP7DC274332,Nissan,AltimaSedan,Altima,23900
1852,10994,2014,16647,Seffner, FL,1N4AL3AP0EC416750,Nissan,Altima2.5,Altima,23900
1853,15995,2016,48457,Jackson, AL,1N4AL3AP6GC235607,Nissan,Altima2.5,Altima,23900
1854,18985,2017,10779,Gainesville, FL,1N4AL3AP2HC139510,Nissan,Altima2.5,Altima,23900
1855,10488,2014,77145,Fredericksburg, VA,1N4AL3AP7EC157626,Nissan,Altima2.5,Altima,23900
1856,9999,2015,43366,Phoenix, AZ,1N4AL3AP3FN307303,Nissan,Altima2.5,Altima,23900
1857,10995,2012,85253,Maple Heights, OH,1N4AL2AP1CN461157,Nissan,Altima4dr,Altima,23900
1858,14995,2013,38040,Honolulu, HI,1N4AL3AP9DN582302,Nissan,AltimaSedan,Altima,23900
1859,13895,2015,78464,Decatur, AL,1N4AL3AP5FC112587,Nissan,Altima2.5,Altima,23900
1860,68577,2013,18405,Hoffman Estates, IL,JN1AR5EF5DM260738,Nissan,GT-RPremium,GT-R,99990
1861,65988,2013,37159,Mt. Juliet, TN,JN1AR5EF3DM261421,Nissan,GT-RPremium,GT-R,99990
1862,64995,2010,21009,Lumberton, NJ,JN1AR5EF6AM230045,Nissan,GT-R2dr,GT-R,99990
1863,79749,2016,3807,Seattle, WA,JN1AR5EFXGM290628,Nissan,GT-RPremium,GT-R,99990
1864,94840,2017,11583,North Olmsted, OH,JN1AR5EF6HM820353,Nissan,GT-RPremium,GT-R,99990
1865,89990,2009,36201,Mooresville, NC,JN1AR54F39M252369,Nissan,GT-R2dr,GT-R,99990
1866,97995,2017,3826,Tomball, TX,JN1AR5EF8HM820578,Nissan,GT-RPremium,GT-R,99990
1867,67995,2014,15213,Newtown Square, PA,JN1AR5EF3EM270749,Nissan,GT-RPremium,GT-R,99990
1868,72990,2014,24471,Green Brook Township, NJ,JN1AR5EG9EM110044,Nissan,GT-RTrack,GT-R,99990
1869,59900,2010,16810,Westfield, IN,JN1AR5EF3AM230116,Nissan,GT-R2dr,GT-R,99990
1870,68995,2009,26114,Brooklyn, NY,JN1AR54F59M252518,Nissan,GT-R2dr,GT-R,99990
1871,69974,2015,29500,Wichita, KS,JN1AR5EF0FM281614,Nissan,GT-RPremium,GT-R,99990
1872,52995,2009,45257,Hampstead, MD,JN1AR54F69M252172,Nissan,GT-R2dr,GT-R,99990
1873,62644,2011,31400,Burlingame, CA,JN1AR5EF9BM240215,Nissan,GT-R2dr,GT-R,99990
1874,73000,2014,22320,Salt Lake, UT,JN1AR5EF0EM270739,Nissan,GT-RPremium,GT-R,99990
1875,93640,2017,4731,Frisco, TX,JN1AR5EF4HM820741,Nissan,GT-RNISMO,GT-R,99990
1876,55900,2009,39438,Evansville, IN,JN1AR54F89M251265,Nissan,GT-R2dr,GT-R,99990
1877,63890,2010,8805,Villa Park, IL,JN1AR5EF8AM230354,Nissan,GT-R2dr,GT-R,99990
1878,98900,2017,2560,Marietta, GA,JN1AR5EF4HM820738,Nissan,GT-RNISMO,GT-R,99990
1879,76900,2014,20703,Lawrenceville, NJ,JN1AR5EF0EM270188,Nissan,GT-RBlack,GT-R,99990
1880,10994,2011,107393,Frazer, PA,1N4AA5AP9BC849450,Nissan,Maxima4dr,Maxima,33950
1881,25257,2016,9916,Kingston, NY,1N4AA6AP8GC427361,Nissan,MaximaS,Maxima,33950
1882,17915,2014,49413,Turnersville, NJ,1N4AA5AP8EC480326,Nissan,Maxima3.5,Maxima,33950
1883,27195,2016,20466,Sterling, VA,1N4AA6AP7GC408994,Nissan,MaximaSL,Maxima,33950
1884,17999,2014,41567,Stone Mountain, GA,1N4AA5AP3EC469637,Nissan,Maxima3.5,Maxima,33950
1885,17495,2014,58103,Philadelphia, PA,1N4AA5AP0EC461740,Nissan,Maxima3.5,Maxima,33950
1886,10988,2010,113255,Salisbury, NC,1N4AA5AP0AC802340,Nissan,Maxima4dr,Maxima,33950
1887,18892,2014,49431,Hurst, TX,1N4AA5AP3EC483263,Nissan,Maxima3.5,Maxima,33950
1888,16995,2014,48645,Waterbury, CT,1N4AA5AP8EC458181,Nissan,Maxima3.5,Maxima,33950
1889,23988,2017,24643,Amherst, VA,1N4AA6AP9HC376891,Nissan,MaximaSV,Maxima,33950
1890,27995,2017,12527,El Paso, TX,1N4AA6AP1HC375377,Nissan,MaximaSL,Maxima,33950
1891,9588,2007,68564,Gadsden, AL,1N4BA41E07C824540,Nissan,Maxima4dr,Maxima,33950
1892,20800,2016,47974,Avon, IN,1N4AA6AP1GC432837,Nissan,MaximaS,Maxima,33950
1893,14801,2011,60919,Cincinnati, OH,1N4AA5AP5BC837540,Nissan,Maxima4dr,Maxima,33950
1894,19600,2016,44961,Chicago, IL,1N4AA6AP3GC446044,Nissan,MaximaS,Maxima,33950
1895,25995,2017,15406,Brooklyn, NY,1N4AA6AP8HC392192,Nissan,MaximaSL,Maxima,33950
1896,8999,2010,102864,Marietta, GA,1N4AA5AP7AC803677,Nissan,Maxima4dr,Maxima,33950
1897,27888,2016,13888,Buford, GA,1N4AA6AP7GC448234,Nissan,MaximaPlatinum,Maxima,33950
1898,15795,2013,46390,Orlando, FL,1N4AA5APXDC845622,Nissan,Maxima3.5,Maxima,33950
1899,19900,2016,34838,Kingwood, TX,1N4AA6AP2GC436377,Nissan,MaximaS,Maxima,33950
1900,7424,2010,78888,Johnston, RI,3N1AB6AP7AL628772,Nissan,Sentra4dr,Sentra,17790
1901,13409,2016,5679,Westfield, IN,3N1AB7AP4GY327832,Nissan,SentraS,Sentra,17790
1902,12999,2016,17260,Raleigh, NC,3N1AB7AP7GY229491,Nissan,SentraSL,Sentra,17790
1903,13491,2014,31589,Davenport, IA,3N1AB7AP2EY268812,Nissan,SentraSV,Sentra,17790
1904,6499,2011,89493,Hagerstown, MD,3N1AB6AP6BL664776,Nissan,Sentra4dr,Sentra,17790
1905,13668,2016,1868,San Francisco, CA,3N1AB7AP7GY309843,Nissan,SentraS,Sentra,17790
1906,10900,2013,47546,Marietta, GA,3N1AB7AP6DL664513,Nissan,SentraSV,Sentra,17790
1907,11498,2014,24593,Riverside, CA,3N1AB7AP8EY280480,Nissan,SentraS,Sentra,17790
1908,4950,2006,100523,Columbus, OH,3N1AB51A86L504815,Nissan,Sentra4dr,Sentra,17790
1909,11699,2016,32377,West Park, FL,3N1AB7AP1GL638731,Nissan,SentraSV,Sentra,17790
1910,14891,2015,8383,Greenfield, MA,3N1AB7AP9FY291618,Nissan,SentraS,Sentra,17790
1911,11988,2015,47889,Van Nuys, CA,3N1AB7AP0FL635382,Nissan,SentraSV,Sentra,17790
1912,11995,2014,69505,Albuquerque, NM,3N1AB7AP6EL660849,Nissan,SentraFE+,Sentra,17790
1913,12908,2015,16452,Winston-Salem, NC,3N1AB7AP0FY336154,Nissan,SentraS,Sentra,17790
1914,8399,2014,75497,St. Augustine, FL,3N1AB7AP2EY237351,Nissan,SentraSV,Sentra,17790
1915,9909,2013,62077,Houston, TX,3N1AB7APXDL658682,Nissan,SentraSV,Sentra,17790
1916,16395,2015,2120,Corpus Christi, TX,3N1AB7AP4FY303013,Nissan,SentraSR,Sentra,17790
1917,13995,2016,4222,Concord, CA,3N1AB7AP0GY273963,Nissan,SentraSL,Sentra,17790
1918,5599,2010,82556,Avondale, AZ,3N1AB6AP7AL602611,Nissan,Sentra4dr,Sentra,17790
1919,9999,2015,74414,Greenville, NC,3N1AB7AP5FY227706,Nissan,SentraS,Sentra,17790
1920,4499,2008,99652,Woodbridge, VA,3N1BC13EX8L404177,Nissan,Versa5dr,Versa,12360
1921,11500,2016,23390,Chattanooga, TN,3N1CN7AP8GL809250,Nissan,VersaSL,Versa,12360
1922,9998,2014,13962,Bellflower, CA,3N1CE2CPXEL420204,Nissan,Versa,Versa,12360
1923,9995,2016,50002,Tinley Park, IL,3N1CE2CPXGL375610,Nissan,Versa,Versa,12360
1924,12000,2016,9792,Phoenix, AZ,3N1CN7AP4GL854038,Nissan,VersaS,Versa,12360
1925,10515,2016,18170,DeRidder, LA,3N1CN7AP8GL817011,Nissan,VersaS,Versa,12360
1926,11995,2016,19619,Midlothian Turnpike, VA,3N1CN7AP6GL859760,Nissan,VersaSV,Versa,12360
1927,7215,2012,53500,Venice, CA,3N1BC1CP8CK800107,Nissan,Versa5dr,Versa,12360
1928,10650,2015,34839,Salisbury, MD,3N1CE2CP8FL372137,Nissan,Versa,Versa,12360
1929,12500,2016,45556,Woodbury, NJ,3N1CE2CP3GL351987,Nissan,Versa,Versa,12360
1930,6273,2010,90517,Newburgh, NY,3N1BC1CP2AL367911,Nissan,Versa5dr,Versa,12360
1931,10505,2016,33722,Saint Paul, MN,3N1CN7AP4GL873401,Nissan,VersaSV,Versa,12360
1932,5995,2012,84076,Merriam, KS,3N1CN7AP4CL902891,Nissan,Versa4dr,Versa,12360
1933,10739,2016,32701,Virginia Beach, VA,3N1CE2CP6GL396275,Nissan,Versa,Versa,12360
1934,9395,2012,48053,Augusta, GA,3N1BC1CP6CK800008,Nissan,Versa5dr,Versa,12360
1935,9337,2016,43831,Woodinville, WA,3N1CN7AP8GL835203,Nissan,VersaS,Versa,12360
1936,11695,2014,60562,Gastonia, NC,3N1CE2CP3EL388082,Nissan,Versa,Versa,12360
1937,6999,2014,47690,Graham, NC,3N1CN7AP9EK461381,Nissan,Versa1.6,Versa,12360
1938,12995,2017,3913,Orland Park, IL,3N1CE2CP1HL367395,Nissan,Versa,Versa,12360
1939,8495,2012,98289,Huntsville, AL,3N1BC1CP5CK298639,Nissan,Versa5dr,Versa,12360
1940,66999,2017,3987,Fredricksburg, VA,WP0CB2A88HS240095,Porsche,718,718,59000
1941,72944,2017,4277,Naples, FL,WP0CB2A84HS241101,Porsche,718,718,59000
1942,62981,2017,5843,Riverside, CA,WP0CA2A81HS220077,Porsche,718,718,59000
1943,54985,2017,6959,Clearwater, FL,WP0AA2A83HS270163,Porsche,718,718,59000
1944,63900,2017,9571,Redwood City, CA,WP0CA2A84HS220252,Porsche,718,718,59000
1945,65000,2017,10489,San Diego, CA,WP0AA2A86HS270206,Porsche,718,718,59000
1946,62000,2017,1854,Tacoma, WA,WP0CA2A81HS220886,Porsche,718,718,59000
1947,77888,2017,657,Thousand Oaks, CA,WP0CB2A88HS240310,Porsche,718,718,59000
1948,72888,2017,6120,Los Angeles, CA,WP0AB2A84HS285624,Porsche,718,718,59000
1949,62875,2017,19485,Bellevue, WA,WP0AA2A88HS270160,Porsche,718,718,59000
1950,86898,2017,1144,Thousand Oaks, CA,WP0AB2A88HS285092,Porsche,718,718,59000
1951,79898,2017,7453,Thousand Oaks, CA,WP0CB2A85HS241219,Porsche,718,718,59000
1952,63026,2017,456,Fort Collins, CO,WP0CA2A81HS220127,Porsche,718,718,59000
1953,57995,2017,2511,Indianapolis, IN,WP0CA2A83HS220839,Porsche,718,718,59000
1954,64999,2017,3965,Tampa, FL,WP0CB2A8XHS240504,Porsche,718,718,59000
1955,67000,2017,4010,Scottsdale, AZ,WP0AA2A80HS270461,Porsche,718,718,59000
1956,69994,2017,337,Dallas, TX,WP0CB2A88HS240565,Porsche,718,718,59000
1957,75898,2017,7475,Thousand Oaks, CA,WP0CB2A80HS240351,Porsche,718,718,59000
1958,72888,2017,7749,Norwalk, CA,WP0CB2A88HS240145,Porsche,718,718,59000
1959,66000,2017,315,Orland Park, IL,WP0CA2A81HS221407,Porsche,718,718,59000
1960,97999,2017,4828,Plano, TX,WP0CA2A98HS141501,Porsche,911Cabriolet,911,91100
1961,151995,2015,6635,Mechanicville, NY,WP0AC2A99FS184081,Porsche,911GT3,911,91100
1962,102887,2017,5866,Reno, NV,WP0CA2A91HS141548,Porsche,911Cabriolet,911,91100
1963,39995,2008,36074,El Paso, TX,WP0AA29968S711099,Porsche,911,911,91100
1964,79890,2009,27273,Rahway, NJ,WP0AD29979S766556,Porsche,9112dr,911,91100
1965,105800,2016,4678,Westmont, IL,WP0AB2A98GS122515,Porsche,911Coupe,911,91100
1966,37000,2007,68785,North Hollywood, CA,WP0CB29977S776791,Porsche,911,911,91100
1967,67887,2008,36034,Lewisville, TX,WP0AD29918S783173,Porsche,911,911,91100
1968,94898,2015,29755,Thousand Oaks, CA,WP0AB2A97FS110371,Porsche,911Coupe,911,91100
1969,94399,2014,5689,Pinellas Park, FL,WP0CB2A90ES154591,Porsche,911Carrera,911,91100
1970,69991,2014,22761,Liberty Lake, WA,WP0AA2A91ES106222,Porsche,911Carrera,911,91100
1971,89950,2015,9927,Carrollton, TX,WP0AB2A98FS124182,Porsche,911Coupe,911,91100
1972,34490,2005,56903,Villa Park, IL,WP0AA29915S716366,Porsche,9112dr,911,91100
1973,125898,2017,2933,Thousand Oaks, CA,WP0CB2A97HS154995,Porsche,911Cabriolet,911,91100
1974,35999,2005,71804,Addison, IL,WP0AB29935S741704,Porsche,9112dr,911,91100
1975,139780,2016,7927,Bellevue, WA,WP0BB2A99GS136282,Porsche,911Targa,911,91100
1976,46888,2008,47214,Greenvale, NY,WP0CB29908S776438,Porsche,911,911,91100
1977,96995,2016,2793,San Antonio, TX,WP0CB2A96GS154288,Porsche,911Cabriolet,911,91100
1978,36985,2006,49872,SAN FRANCISCO, CA,WP0CA29976S756395,Porsche,9112dr,911,91100
1979,95995,2014,10640,Los Angeles, CA,WP0CB2A99ES154587,Porsche,911Carrera,911,91100
1980,95888,2014,14384,Dallas, TX,WP0BC2A73EL077295,Porsche,PanameraTurbo,Panamera,86300
1981,48888,2014,30436,Redondo Beach, CA,WP0AA2A74EL015258,Porsche,PanameraRWD,Panamera,86300
1982,31473,2011,49390,West Park, FL,WP0AA2A73BL011777,Porsche,Panamera4dr,Panamera,86300
1983,38495,2011,97780,Highland Park, IL,WP0AC2A74BL090175,Porsche,Panamera4dr,Panamera,86300
1984,69500,2016,5625,Westmont, IL,WP0AA2A7XGL006258,Porsche,Panamera4,Panamera,86300
1985,88585,2015,1176,SAN FRANCISCO, CA,WP0AF2A77FL081063,Porsche,PanameraGTS,Panamera,86300
1986,28996,2012,89000,Woodbridge, VA,WP0AA2A78CL072155,Porsche,Panamera4dr,Panamera,86300
1987,179993,2017,1181,Austin, TX,WP0AF2A75HL151632,Porsche,PanameraTurbo,Panamera,86300
1988,53473,2014,43393,Dallas, TX,WP0AD2A7XEL044383,Porsche,PanameraS,Panamera,86300
1989,63030,2016,13642,Philadelphia, PA,WP0AA2A74GL005381,Porsche,PanameraEdition,Panamera,86300
1990,72995,2016,4886,Plano, TX,WP0AD2A72GL040752,Porsche,PanameraS,Panamera,86300
1991,77950,2015,18853,Bellevue, WA,WP0AB2A79FL050392,Porsche,Panamera4S,Panamera,86300
1992,53950,2014,12104,St. Louis, MO,WP0AA2A79EL009424,Porsche,Panamera4,Panamera,86300
1993,38900,2012,69616,Hollywood, FL,WP0AA2A77CL010648,Porsche,Panamera4dr,Panamera,86300
1994,59900,2012,40291,Omaha, NE,WP0AC2A79CL090125,Porsche,Panamera4dr,Panamera,86300
1995,56990,2015,17922,Barrington, IL,WP0AA2A73FL002874,Porsche,Panamera4,Panamera,86300
1996,39997,2013,59462,Pelham, AL,WP0AA2A72DL014317,Porsche,PanameraPlatinum,Panamera,86300
1997,57998,2015,31440,Los Angeles, CA,WP0AA2A75FL001547,Porsche,Panamera4,Panamera,86300
1998,42970,2011,66014,Columbus, OH,WP0AB2A77BL061496,Porsche,Panamera4dr,Panamera,86300
1999,49475,2013,23276,Marietta, GA,WP0AB2A79DL060997,Porsche,PanameraS,Panamera,86300
2000,22340,2016,25627,Littleton, CO,JF1ZCAC17G8601366,Subaru,BRZLimited,BRZ,25795
2001,19900,2016,20642,Hampton, VA,JF1ZCAB1XG9603463,Subaru,BRZPremium,BRZ,25795
2002,17995,2013,62516,Seattle, WA,JF1ZCAC1XD2612182,Subaru,BRZLimited,BRZ,25795
2003,24131,2015,18841,North Bend, WA,JF1ZCAC10F9601346,Subaru,BRZSeries.Blue,BRZ,25795
2004,23923,2016,12752,Avenel, NJ,JF1ZCAC13G9602895,Subaru,BRZSeries.HyperBlue,BRZ,25795
2005,22899,2015,12157,Tempe, AZ,JF1ZCAC12F9607276,Subaru,BRZLimited,BRZ,25795
2006,21588,2014,16217,Honolulu, HI,JF1ZCAC19E9602249,Subaru,BRZLimited,BRZ,25795
2007,15993,2013,44988,Oregon City, OR,JF1ZCAB19D2603538,Subaru,BRZPremium,BRZ,25795
2008,17085,2013,43684,Livonia, MI,JF1ZCAC15D1606733,Subaru,BRZLimited,BRZ,25795
2009,20981,2014,26683,Peoria, AZ,JF1ZCAC15E9604936,Subaru,BRZLimited,BRZ,25795
2010,18585,2013,53296,Fort Walton Beach, FL,JF1ZCAC11D1610987,Subaru,BRZLimited,BRZ,25795
2011,24932,2015,13141,St. Petersburg, FL,JF1ZCAC14F8601551,Subaru,BRZLimited,BRZ,25795
2012,21999,2013,18855,Puyallup, WA,JF1ZCAC17D2613161,Subaru,BRZLimited,BRZ,25795
